"#OTU ID	",Kingdom,Phylum,Class,Order,Family,Genus,,
"OTU3541	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU3542	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3543	",Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Dialister,,
"OTU3544	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3545	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3546	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU3547	",Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Anaerofustis,,
"OTU3548	",Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,,
"OTU3549	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU3550	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Porphyromonadaceae,Parabacteroides,,
"OTU3551	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU3552	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU3553	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3554	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3555	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,,,,
"OTU3556	",Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Erysipelotrichaceae Incertae Sedis,,
"OTU3557	",Bacteria,Actinobacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Corynebacterineae,Corynebacteriaceae,Corynebacterium
"OTU3558	",Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,,
"OTU3559	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,,,,
"OTU3560	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3561	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU3562	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU3563	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU3564	",Bacteria,,,,,,,
"OTU3565	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3566	",Bacteria,,,,,,,
"OTU3567	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU3568	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU3569	",Bacteria,Bacteroidetes,,,,,,
"OTU3570	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Porphyromonadaceae,Parabacteroides,,
"OTU3571	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU3572	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Rikenellaceae,Alistipes,,
"OTU3573	",Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptostreptococcaceae Incertae Sedis,,
"OTU3574	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU3575	",Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Erysipelotrichaceae Incertae Sedis,,
"OTU3576	",Bacteria,Bacteroidetes,,,,,,
"OTU3577	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus,,
"OTU3578	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Rikenellaceae,Alistipes,,
"OTU3579	",Bacteria,Actinobacteria,Actinobacteria,Coriobacteridae,Coriobacteriales,Coriobacterineae,Coriobacteriaceae,Collinsella
"OTU3580	",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Incertae sedis 5,,,
"OTU3581	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,
"OTU3582	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU3583	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU3584	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU3585	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU3586	",Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Coprobacillus,,
"OTU3587	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3588	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU3589	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Subdoligranulum,,
"OTU3590	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU3591	",Bacteria,,,,,,,
"OTU3592	",Bacteria,,,,,,,
"OTU3593	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3594	",Bacteria,Bacteroidetes,,,,,,
"OTU3595	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3596	",Bacteria,,,,,,,
"OTU3597	",Bacteria,Firmicutes,,,,,,
"OTU3598	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3599	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,
"OTU3600	",Bacteria,Actinobacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micrococcineae,Promicromonosporaceae,
"OTU3601	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3602	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3603	",Bacteria,Firmicutes,,,,,,
"OTU3604	",Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,,
"OTU3605	",Bacteria,,,,,,,
"OTU3606	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Porphyromonadaceae,Parabacteroides,,
"OTU3607	",Bacteria,Firmicutes,,,,,,
"OTU3608	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU3609	",Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megasphaera,,
"OTU3610	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU3611	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3612	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Porphyromonadaceae,Parabacteroides,,
"OTU3613	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU3614	",Bacteria,,,,,,,
"OTU3615	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3616	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Porphyromonadaceae,Parabacteroides,,
"OTU3617	",Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,,
"OTU3618	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,
"OTU3619	",Bacteria,,,,,,,
"OTU3620	",Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Akkermansia,,
"OTU3621	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3622	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3623	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,
"OTU3624	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,,,,
"OTU3625	",Bacteria,,,,,,,
"OTU3626	",Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,,
"OTU3627	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,
"OTU3628	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3629	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,
"OTU3630	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3631	",Bacteria,,,,,,,
"OTU3632	",Bacteria,,,,,,,
"OTU3633	",Bacteria,,,,,,,
"OTU3634	",Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Carnobacteriaceae 1,Dolosigranulum,
"OTU3635	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU3636	",Bacteria,,,,,,,
"OTU3637	",Bacteria,,,,,,,
"OTU3638	",Bacteria,,,,,,,
"OTU3639	",Bacteria,Firmicutes,,,,,,
"OTU3640	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Porphyromonadaceae,Parabacteroides,,
"OTU3641	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU3642	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU3643	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3644	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,
"OTU3645	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3646	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,,
"OTU3647	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3648	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3649	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,
"OTU3650	",Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Dialister,,
"OTU3651	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3652	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU3653	",Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,
"OTU3654	",Bacteria,,,,,,,
"OTU3655	",Bacteria,TM7,TM7_genera_incertae_sedis,,,,,
"OTU3656	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,
"OTU3657	",Bacteria,,,,,,,
"OTU3658	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU3659	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3660	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Prevotellaceae,,,
"OTU3661	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3662	",Bacteria,,,,,,,
"OTU3663	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3664	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3665	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,,
"OTU3666	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3667	",Bacteria,,,,,,,
"OTU3668	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU3669	",Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,,
"OTU3670	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3671	",Bacteria,Firmicutes,,,,,,
"OTU3672	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3673	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3674	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3675	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU3676	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,,,,
"OTU3677	",Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,,
"OTU3678	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,
"OTU3679	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU3680	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU3681	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU3682	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Rikenellaceae,Alistipes,,
"OTU3683	",Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Bilophila,,
"OTU3684	",Bacteria,Bacteroidetes,,,,,,
"OTU3685	",Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridiaceae 1,,
"OTU3686	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Rikenellaceae,Alistipes,,
"OTU3687	",Bacteria,Bacteroidetes,,,,,,
"OTU3688	",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,,
"OTU3689	",Bacteria,Actinobacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Micrococcineae,Beutenbergiaceae,Georgenia
"OTU3690	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU3691	",Bacteria,Firmicutes,,,,,,
"OTU3692	",Bacteria,,,,,,,
"OTU3693	",Bacteria,,,,,,,
"OTU3694	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3695	",Bacteria,Actinobacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Actinomycineae,Actinomycetaceae,Actinomyces
"OTU3696	",Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Turicibacter,,
"OTU3697	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3698	",Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Xanthobacter,,
"OTU3699	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,,
"OTU3700	",Bacteria,Bacteroidetes,,,,,,
"OTU3701	",Bacteria,,,,,,,
"OTU3702	",Bacteria,,,,,,,
"OTU3703	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU3704	",Bacteria,,,,,,,
"OTU3705	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,,
"OTU3706	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,,
"OTU3707	",Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,,
"OTU3708	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3709	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3710	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,,
"OTU3711	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU3712	",Bacteria,Proteobacteria,Betaproteobacteria,,,,,
"OTU3713	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU3714	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3715	",Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Erysipelotrichaceae Incertae Sedis,,
"OTU3716	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae Incertae Sedis,,
"OTU3717	",Bacteria,Firmicutes,,,,,,
"OTU3718	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3719	",Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,,,
"OTU3720	",Bacteria,,,,,,,
"OTU3721	",Bacteria,Bacteroidetes,,,,,,
"OTU3722	",Bacteria,,,,,,,
"OTU3723	",Bacteria,Firmicutes,Bacilli,Bacillales,Incertae Sedis XI,Gemella,,
"OTU3724	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3725	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Porphyromonadaceae,Parabacteroides,,
"OTU3726	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,
"OTU3727	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3728	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU3729	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3730	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Prevotellaceae,,,
"OTU3731	",Bacteria,Bacteroidetes,,,,,,
"OTU3732	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3733	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU3734	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae Incertae Sedis,,
"OTU3735	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU3736	",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,,
"OTU3737	",Bacteria,Firmicutes,,,,,,
"OTU3738	",Bacteria,,,,,,,
"OTU3739	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3740	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU3741	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Porphyromonadaceae,Parabacteroides,,
"OTU3742	",,,,,,,,
"OTU3743	",Bacteria,,,,,,,
"OTU3744	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU3745	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Porphyromonadaceae,Parabacteroides,,
"OTU3746	",Bacteria,,,,,,,
"OTU3747	",Bacteria,Firmicutes,,,,,,
"OTU3748	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU3749	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,
"OTU3750	",Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Bilophila,,
"OTU3751	",Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,Deferribacteraceae,Mucispirillum,,
"OTU3752	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3753	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3754	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU3755	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU3756	",Bacteria,,,,,,,
"OTU3757	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU3758	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,,
"OTU3759	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU3760	",Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptostreptococcaceae Incertae Sedis,,
"OTU3761	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Porphyromonadaceae,Parabacteroides,,
"OTU3762	",Bacteria,Bacteroidetes,,,,,,
"OTU3763	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3764	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3765	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3766	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3767	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,,,,
"OTU3768	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU3769	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3770	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Porphyromonadaceae,Parabacteroides,,
"OTU3771	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,
"OTU3772	",Bacteria,Firmicutes,Clostridia,,,,,
"OTU3773	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU3774	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU3775	",Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Anaerofustis,,
"OTU3776	",Bacteria,,,,,,,
"OTU3777	",Bacteria,Bacteroidetes,,,,,,
"OTU3778	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3779	",Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Porphyrobacter,,
"OTU3780	",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,,
"OTU3781	",Bacteria,,,,,,,
"OTU3782	",Bacteria,Firmicutes,,,,,,
"OTU3783	",Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,,,,
"OTU3784	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU3785	",Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,,
"OTU3786	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3787	",Bacteria,Firmicutes,,,,,,
"OTU3788	",Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillaceae 1,Brevibacillus,
"OTU3789	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Porphyromonadaceae,Parabacteroides,,
"OTU3790	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU3791	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU3792	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,,
"OTU3793	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3794	",Bacteria,Firmicutes,Bacilli,Lactobacillales,,,,
"OTU3795	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,
"OTU3796	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3797	",Bacteria,,,,,,,
"OTU3798	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3799	",Bacteria,Firmicutes,,,,,,
"OTU3800	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU3801	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3802	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3803	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,,,,
"OTU3804	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU3805	",Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Turicibacter,,
"OTU3806	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU3807	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,
"OTU3808	",Bacteria,Proteobacteria,,,,,,
"OTU3809	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU3810	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Prevotellaceae,Prevotella,,
"OTU3811	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,,,,
"OTU3812	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU3813	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3814	",Bacteria,,,,,,,
"OTU3815	",Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,,
"OTU3816	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU3817	",Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Akkermansia,,
"OTU3818	",Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,,
"OTU3819	",Bacteria,,,,,,,
"OTU3820	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU3821	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU3822	",Bacteria,Firmicutes,Clostridia,Clostridiales,,,,
"OTU3823	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3824	",Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,,
"OTU3825	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU3826	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU3827	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Bacteroidaceae,Bacteroides,,
"OTU3828	",Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,,
"OTU3829	",Bacteria,Actinobacteria,Actinobacteria,Actinobacteridae,Actinomycetales,Actinomycineae,Actinomycetaceae,Actinomyces
"OTU3830	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU3831	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae Incertae Sedis,,
"OTU3832	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3833	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,,,,
"OTU3834	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Rikenellaceae,Alistipes,,
"OTU3835	",Bacteria,Bacteroidetes,Bacteroidetes,Bacteroidales,Porphyromonadaceae,Parabacteroides,,
"OTU3836	",Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,,
"OTU3837	",Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Erysipelotrichaceae Incertae Sedis,,
"OTU3838	",Bacteria,,,,,,,
"OTU3839	",Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Coprobacillus,,
"OTU3840	",Bacteria,,,,,,,
"OTU3841	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3842	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
"OTU3843	",Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,
